place_id,zipcode,place_type,place_name,latitude,longitude,website_url,property_address,map_url,phone
ChIJaQmfqoit9YgRY71sRroi-bw,30058,church,Christian Fellowship Community,33.711974,-84.106477,http://topci.org/,"6972 Main St, Lithonia, GA 30058, USA",https://maps.google.com/?cid=13616953131772198243,(770) 422-2566
ChIJt1Sia4-t9YgRu330EbHQGg8,30058,church,Holyground Full Gospel Ministries,33.7133582,-84.108284,http://www.pinecrestbaptist.com/,"6882 Church St, Lithonia, GA 30058, USA",https://maps.google.com/?cid=1088411718892420539,(678) 540-2090
ChIJQxL_7vqv9YgRNw97ctMjTt4,30087,place_of_worship,Freedom House International Church,33.825375,-84.1100442,http://freshwindchurchatl.org/,"1925 Glenn Club Dr, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=16018780315669172023,(404) 892-8461
ChIJy8__qvGv9YgRRmN03bDoohc,30087,church,Jubilee Christian Church International,33.826299,-84.114642,http://www.phdmin.org/,"1640 E Park Pl Blvd, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=1703179455426749254,(404) 378-1777
ChIJy6LtsEOt9YgRTWS4q5yq6R8,30038,church,Rockland United Methodist Church,33.676498,-84.1154719,http://www.firstchurchatl.org/,"Lithonia, GA 30038, USA",https://maps.google.com/?cid=2299556674621957197,(678) 455-6845
ChIJl-DggQ2u9YgR_ZqbeZPx2-M,30074,church,The Harvest Tabernacle Church,33.7574451,-84.1196775,http://www.theisraelofgodatl.com/,"1450 S Deshon Rd, Lithonia, GA 30058, USA",https://maps.google.com/?cid=16418982482212002557,(770) 957-9583
ChIJOyfx65it9YgRzcDN8CffhJs,30058,church,Anointed Word Evangelistic,33.70897,-84.1197484,http://www.livingwordchurch.faith/,"7373 Covington Hwy, Lithonia, GA 30058, USA",https://maps.google.com/?cid=11206327135441371341,(770) 578-8758
ChIJTSTbSjSu9YgRwRixiTaEr8w,30074,church,Higher Level Worship Church,33.7866514,-84.1200248,http://www.victoryfortheworld.org/,"6788 Rockbridge Rd SW, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=14749152674434848961,(505) 265-5957
ChIJZ8SSxumt9YgRPnmft3z5Vx4,30058,church,True Love Christian Ministries,33.731242,-84.121335,http://viningsfbc.org/,"2001 Jabco Ct, Lithonia, GA 30058, USA",https://maps.google.com/?cid=2186490458163607870,(770) 578-1533
ChIJOUcrXGKl9YgReh_NkooJtNQ,30086,church,Mountain Park United Methodist Church,33.8370067,-84.1303228,http://www.atldreamcenter.com/,"1405 Rockbridge Rd SW, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=15326885922621693818,(678) 413-3603
ChIJAUvxMNqt9YgRmTTU3FL2CSI,30058,church,New Covenant Christian Ministries - West Canpus,33.7397721,-84.1307149,http://www.destinymetro.org/,"1760 Phillips Rd, Lithonia, GA 30058, USA",https://maps.google.com/?cid=2452762307832591513,(770) 971-8525
ChIJDaCDDHeu9YgR281se0YJYyA,30058,church,A New Thing Christian Church,33.749716,-84.131506,http://www.srfatlanta.org/,"1835 S Deshon Rd, Lithonia, GA 30058, USA",https://maps.google.com/?cid=2333719230231137755,(770) 565-7468
ChIJL6ik9det9YgRRZBiK_4TbD4,30058,place_of_worship,Masjid An Nur,33.745922,-84.1328508,http://momentumcc.org/,"1990 S Stone Mountain Lithonia Rd, Lithonia, GA 30058, USA",https://maps.google.com/?cid=4497992110206783557,(770) 971-2839
ChIJEzZ6zXyl9YgRZ6aQyzE5pQA,30086,church,Mountain Park First Baptist,33.839204,-84.133099,http://www.northavenuepres.org/,"5485 Five Forks Trickum Rd, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=46506257188693607,(770) 922-2027
ChIJc0KHkiKt9YgRBGCE-C3BRpM,30038,church,Lithonia First SDA Church,33.678664,-84.1349129,http://www.centerhill.org/,"3533 Ragsdale Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=10612381975132266500,(770) 889-8694
ChIJsfoe7wat9YgRYZs3GlV3ki4,30038,church,New Birth Missionary Baptist Church,33.698828,-84.136389,http://www.allnationsusa.com/,"6400 Woodrow Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=3355875879740218209,(770) 844-8896
ChIJYyX1QByt9YgRPpzGdKzE8eY,30038,church,Cross Culture Church,33.6872198,-84.1397497,http://loganvillefirst.org/?page_id=8,"6440 Rock Springs Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=16641298343083285566,(770) 887-0184
ChIJJ7FKVIKv9YgRU-Yd6m4nsiw,30086,church,Mount Carmel Christian Church,33.8280022,-84.1411114,http://www.renovationchurch.com/,"6015 Old Stone Mountain Rd, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=3220680040851039827,(770) 922-8944
ChIJBYxnZ32u9YgRDmI3dnn-GuQ,30058,church,Greater St Paul Cogic,33.756825,-84.1431,http://www.eagleslanding.org/,"6015 Paul Rd, Lithonia, GA 30058, USA",https://maps.google.com/?cid=16436729587669885454,(770) 509-3535
ChIJNzST8Jyu9YgR85q2K3jvB-o,30088,church,Covenant Promise Church,33.7517661,-84.1560772,http://www.mstcog.org/,"5843 Redan Rd, Stone Mountain, GA 30088, USA",https://maps.google.com/?cid=16863710629120613107,(770) 267-3806
ChIJHSiibGSv9YgRegT48AO4o80,30086,church,Smoke Rise Baptist Church,33.8301179,-84.158139,http://www.stpaulsatlanta.com/,"5901 Hugh Howell Rd, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=14817889526046262394,(770) 708-3698
ChIJYTLO52Ov9YgR1CH7F-IIk8Y,30086,school,Eastminster Presbyterian Church,33.8333334,-84.1584207,https://allsaintsatlanta.org/,"5801 Hugh Howell Rd, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=14308790208244163028,(770) 483-7628
ChIJ_4OBQmmv9YgRSygD6PmTwUE,30087,church,Stone Mountain SDA Church,33.821034,-84.1607087,http://www.gospeltc.org/,"1350 Silver Hill Rd, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=4738230984519133259,(404) 755-7624
ChIJ2aCmXyCs9YgREHi-QKdxGeo,30074,church,Worship Center International Church ,33.746471,-84.1620859,http://bereaapostolicfaith.org/,"1478 Stoneleigh Way, Stone Mountain, GA 30088, USA",https://maps.google.com/?cid=16868638842452604944,(770) 957-8611
ChIJe7FAw2Cs9YgR3zevgRj2YSw,30074,church,Salem Bible Church,33.7046194,-84.1636199,http://www.gamoravian.org/,"5460 Hillandale Dr, Lithonia, GA 30058, USA",https://maps.google.com/?cid=3198107795525154783,(505) 366-4148
ChIJMQV5kL2u9YgRQUOJTQVfoeI,30074,church,Oasis International Worship Center,33.7621842,-84.1650793,http://www.yourlifehouse.org/,"1093 Panola Rd, Stone Mountain, GA 30088, USA",https://maps.google.com/?cid=16330438200202445633,(505) 266-7577
ChIJIUPJpT-v9YgRludF2DeaGyE,30083,church,St Michael & All Angels Church,33.8132806,-84.1659475,http://www.stmarkumc.org/,"6780 James B Rivers Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=2385669992265148310,(770) 491-0228
ChIJ0SCGTKKu9YgRC6Ih_IQsxus,30088,church,Crossroads Presbyterian Church,33.7556621,-84.1665852,http://www.saintjohnwonderworker.org/,"5587 Redan Rd, Stone Mountain, GA 30088, USA",https://maps.google.com/?cid=16989315593979142667,(770) 267-4650
ChIJs1w_3CKv9YgRjl-54lAs_GI,30088,church,Depp Timothy,33.80276,-84.166844,http://stpaulgrantpark.org/,"853 4th St, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=7132624635760828302,(770) 267-6525
ChIJqXv8Emms9YgR3ZSA43ItCz8,30035,church,Kingdom Life Church Worldwide Ministries,33.718916,-84.1680589,http://newmerciescc.org/,"2360 Mellon Ct, Decatur, GA 30035, USA",https://maps.google.com/?cid=4542774620599653597,(404) 286-6126
ChIJ7Sxfmmus9YgRNWvKTO-AnEI,30035,church,Shekinah Glory Tabernacle,33.722696,-84.169058,http://www.mckendreeumc.com/,"6087 Covington Hwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=4799853068143979317,(770) 981-3303
ChIJcQ5lnSOv9YgRoXrU1AdFrRA,30086,church,For Eternity Christian Church,33.8011833,-84.1691186,http://www.tabernacleatl.com/,"749 Main St, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=1201692575515572897,(770) 922-8447
ChIJvbzKB7Ss9YgRXf_jnSRAYCY,30038,church,New Love Tabernacle Christian Church,33.664201,-84.16973,http://atlantatrinity.org/,"5480 Browns Mill Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=2765280697217449821,(770) 442-8600
ChIJIeUrjRqs9YgRuZS-jSPWZ1g,30038,church,Berean Christian Church,33.7386508,-84.1711859,http://centralumcatl.org/,"2201 Young Rd, Stone Mountain, GA 30088, USA",https://maps.google.com/?cid=6370295646129132729,(404) 548-6329
ChIJCyOR8GOs9YgRxBjK95RhIho,30035,church,New Life International Family Church,33.708966,-84.1713419,http://www.tlc-lilburn.org/tlc_for_kids,"5349 Snapfinger Woods Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=1883174886634559684,(470) 575-5222
ChIJM_p1uTuv9YgRYkMIVrEMDDY,30074,place_of_worship,Stone Mountain First United Methodist Church,33.808551,-84.1720067,http://www.oasisiwc.org/,"5312 W Mountain St, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=3894501733560763234,(505) 345-1450
ChIJydeXGjuv9YgRu8Vj2UqKOHs,30083,church,First Baptist Church of Stone Mountain,33.8056737,-84.1722189,http://www.passioncitychurch.com/,"5306 Mimosa Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=8878998719440340411,(770) 381-7488
ChIJ39itK9uY9YgRxx_1AP6VFaQ,30023,church,Johns Creek Presbyterian Church,34.0486741,-84.1723746,http://www.historicebenezer.org/,"10950 Bell Rd, Johns Creek, GA 30097, USA",https://maps.google.com/?cid=11823521314901401543,(404) 659-6255
ChIJq4JecWWs9YgRcbjJoFnP1DM,30035,church,Atlanta Praise Worship Center,33.714039,-84.1732403,http://faithcenterinc.org/,"2507 Park Central Blvd, Decatur, GA 30035, USA",https://maps.google.com/?cid=3734837974853597297,(770) 593-4421
ChIJXSbQac6l9YgRCiR6BgO9W7k,30084,church,Iglesia Cristo Vive - Iglesia Hispana Cristiana,33.8742639,-84.1734561,http://www.churchatponceandhighland.org/,"5915 Lawrenceville Hwy, Tucker, GA 30084, USA",https://maps.google.com/?cid=13356476940588557322,(770) 469-9069
ChIJXy1tkNqY9YgRU0raxaIFCnc,30023,church,Johns Creek United Methodist Church,34.050791,-84.173915,http://centralumcatl.org/,"11180 Medlock Bridge Rd, Johns Creek, GA 30097, USA",https://maps.google.com/?cid=8577674636942789203,(404) 524-6614
ChIJM3W2pmSs9YgRKiYKPyjLuKQ,30035,church,Truth Tabernacle,33.709867,-84.174197,http://www.newhopechristianchurchlawrenceville.org/,"5268 Snapfinger Woods Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=11869460191651702314,(770) 981-0072
ChIJMwYv7S-Z9YgRe4lwj6T_vjM,30005,church,Johns Creek Baptist Church,34.0706742,-84.1754262,http://www.foundingfaith.org/,"6910 McGinnis Ferry Rd, Alpharetta, GA 30005, USA",https://maps.google.com/?cid=3728698623755585915,(678) 762-1543
ChIJTdWVL6Os9YgRKIfDNHzfloU,30038,church,First Afrikan Presbyterian Church,33.6780387,-84.1764025,http://firstchurchatl.org/,"2751, 5197 Salem Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=9626126978105181992,(770) 530-2714
ChIJ7cTZDKOs9YgR23RjNxr4Ftc,30038,church,First African Presbyterian Church,33.6780546,-84.1764102,http://cpcatlanta.org/,"5197 Salem Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=15498847959124243675,(770) 887-2428
ChIJgbD07Zqs9YgRgQKqLsR9EmY,30038,church,Ousley United Methodist Church,33.690935,-84.176733,http://www.catholicshrineatlanta.org/,"3261 Panola Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=7355079422999396993,(770) 887-4679
ChIJPcNkmfyb9YgRQXi-OZanQYg,30005,church,First Redeemer Church,34.1114377,-84.1810001,http://stdavidchurch.org/,"2100 Peachtree Pkwy, Cumming, GA 30041, USA",https://maps.google.com/?cid=9818312926300108865,(770) 475-5576
ChIJD-EqynWs9YgRdH1AIPxb9j8,30035,church,Way the Truth & the Life,33.7223924,-84.1829658,http://www.centralbchurch.org/,"2255 Miller Rd, Decatur, GA 30035, USA",https://maps.google.com/?cid=4608972407091264884,(404) 873-1731
ChIJSbIwnwqs9YgR5WEf6o1BomQ,30088,church,Christ Fellowship of Stone,33.7278221,-84.1837615,http://www.progressionchurch.com/,"2650 Young Rd, Stone Mountain, GA 30088, USA",https://maps.google.com/?cid=7251430427794039269,(770) 267-7590
ChIJv5nnsCqv9YgRbJdKrcZBjos,30074,church,Corpus Christi Catholic Church,33.7947954,-84.1838369,http://www.newworldharvest.org/,"600 Mountain View Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=10056047339531573100,(505) 255-8223
ChIJ4UqsAgim9YgRgHXHYe-Wj9U,30086,church,First Moravian Church-Georgia,33.849989,-84.185742,http://www.theshepherdstablechurch.org/,"4950 Hugh Howell Rd, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=15388684406630086016,(770) 922-4040
ChIJUWLbKjOv9YgR0zEFPwLxJiE,30083,church,Commissioned Disciples Covenant,33.807598,-84.186017,http://christchurchatlanta.org/,"6254 Memorial Dr # B, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=2388861644316160467,(770) 469-4881
ChIJu7v41cyo9YgRvNscwT5Gz6Y,30083,church,The Life House Church,33.807598,-84.186017,http://atldreamcenter.com,"6254 Memorial Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=12019903165816953788,(717) 329-9465
ChIJj-6d6Ymr9YgR6VngqmdMl4M,30035,church,St John Baptist Church,33.7201075,-84.1867464,http://www.rsumc.org/,"4948 Wilkins Rd, Decatur, GA 30035, USA",https://maps.google.com/?cid=9482131548584040937,(678) 418-1360
ChIJ7ydNPLWe9YgRjmDgXt9aR0g,30005,church,Cross Plains Church,34.0845433,-84.1868621,http://www.icnf.org/,"Cumming, GA 30041, USA",https://maps.google.com/?cid=5208231409493237902,(770) 442-2862
ChIJFRexLnhU9IgRyPP4K34WG_A,30294,church,Fairview Church of Christ,33.6050809,-84.1872725,,"1048 Swan Lake Rd, Stockbridge, GA 30281, USA",https://maps.google.com/?cid=17301447124633318344,(404) 963-5215
ChIJ5aztPlKp9YgRl1UFxGCoNKk,30083,church,Israel of God of Atlanta,33.7590176,-84.1901604,http://www.stphilipscathedral.org/,"4957 Redan Rd, Stone Mountain, GA 30088, USA",https://maps.google.com/?cid=12192555224757786007,(678) 526-9640
ChIJBZpAnHSm9YgRhLkXmpQXriY,30084,church,New Testament Church of God,33.862497,-84.190751,http://www.redclaysangha.org/,"4877 Lawrenceville Hwy, Tucker, GA 30084, USA",https://maps.google.com/?cid=2787191146396760452,(404) 297-7700
ChIJBZpAnHSm9YgR69cmkiUbelg,30084,church,Glory House World Church,33.8657465,-84.191046,http://www.atlpcusa.org/,"4877 Lawrenceville Hwy # C, Tucker, GA 30084, USA",https://maps.google.com/?cid=6375438070676117483,(404) 815-0007
ChIJP93eTQ-m9YgRsd-rUhnZf6I,30087,church,Mountain West Church of God,33.8509346,-84.191831,http://www.pineygrovebapt.org/,"4818 Hugh Howell Rd, Stone Mountain, GA 30087, USA",https://maps.google.com/?cid=11709316258970984369,(404) 241-0144
ChIJO4zoHY-r9YgRgczsF3-p0Nk,30035,church,World Changers Church,33.718751,-84.192677,http://thechurchwithzeal.org/,"4789 Wilkins Station Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=15695231064713514113,(404) 874-7521
ChIJc4g3pP2h9YgRGRzd_rdSLzo,30022,church,Perimeter Church Office Annex,34.0145219,-84.1931692,http://www.perimeter.org/,"Ventana Way, Johns Creek, GA 30022, USA",https://maps.google.com/?cid=4192660728313617433,(678) 447-3220
ChIJtUFrqlOr9YgRF6AiaQK45CE,30038,church,Solid Rock AME ZIon Church,33.66322,-84.194307,http://www.bigbethelame.org/,"4065 Snapfinger Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=2442279218434973719,(770) 889-9287
ChIJu1g5Ycio9YgRsZaTuMwiMCc,30072,church,Victory Church,33.813905,-84.1950291,http://www.ststephenthemartyr.info/,"1170 N Hairston Rd, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=2823795229026653873,(770) 979-0312
ChIJcxhZbg2m9YgRaL6uW_8aiXI,30084,church,Ministries International,33.8593095,-84.1957526,http://www.dhpc.org/,"4727 N Royal Atlanta Dr, Tucker, GA 30084, USA",https://maps.google.com/?cid=8253157476190305896,(770) 593-4421
ChIJD1ZV8_yh9YgRv4d0TKU0UY4,30022,church,Perimeter Church,34.0129297,-84.19579,http://www.cornerschurch.org/,"9500 Medlock Bridge Rd, Johns Creek, GA 30097, USA",https://maps.google.com/?cid=10255035711056283583,(678) 405-2000
ChIJFYHg--2r9YgR9VFpRYXjF08,30035,church,Solid Rock Missionary Baptist,33.7324757,-84.1963631,http://lilburnchristianchurch.org/,"5338 Covington Hwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=5699274014995337717,(404) 892-8461
ChIJEyfMCASc9YgRyifV6czoOeU,30005,church,No Longer Bound,34.1114637,-84.1974607,http://www.atlantawestside.org/,"2725 Pine Grove Rd, Cumming, GA 30041, USA",https://maps.google.com/?cid=16517489075152037834,(404) 875-5411
ChIJdQtxC0Kr9YgRPdkLF-3sK8k,30038,church,Decatur Bible Chapel,33.6841151,-84.1990952,http://firstchurchatl.org/,"3355 Snapfinger Rd, Lithonia, GA 30038, USA",https://maps.google.com/?cid=14495940328660130109,(678) 720-8439
ChIJwcZwyduo9YgRfckQh7-_I1w,30072,place_of_worship,Masjid Tawheed,33.8008789,-84.199116,http://www.tfumc.org/,"5848 Memorial Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=6639361104999926141,(505) 990-3001
ChIJEz6gJROm9YgR2X8QXQ3lock,30047,church,The Faith Center,33.860289,-84.199381,http://shekinahglorytabernacle.net/,"4600 N Royal Atlanta Dr, Tucker, GA 30084, USA",https://maps.google.com/?cid=14529145718432628697,(470) 240-1265
ChIJQ3o1mbue9YgRp0Mxbn1u4HM,30005,church,Lord of Life Lutheran Church,34.0913113,-84.2006674,http://www.jw.org/en/,"5390 McGinnis Ferry Rd, Alpharetta, GA 30005, USA",https://maps.google.com/?cid=8349795194143589287,(770) 777-4009
ChIJzSUmCESr9YgRjPjuX-Ay4BM,30038,church,Kenneth Paden Ministries,33.677403,-84.200747,http://www.mstcog.org/,"3586 Eagle Rise, Lithonia, GA 30038, USA",https://maps.google.com/?cid=1432200620767377548,(678) 965-8000
ChIJc2QWAaSo9YgRBVXRWa_njt0,30072,church,Ethiopian Evangelical Church of Atlanta,33.833101,-84.201305,http://www.yourlifehouse.org/,"4550 Greer Cir, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=15964952469387171077,(770) 972-2324
ChIJe9AlAxqc9YgRQe3OTSZ0tZ0,30005,church,Forsyth Primitive Baptist Church,34.1162092,-84.2015853,http://www.staidans.org/,"Alpharetta, GA 30005, USA",https://maps.google.com/?cid=11364116942602300737,(470) 210-4492
ChIJsY_-nUOp9YgRwuznqbCImOc,30074,church,New World Harvest Ministries,33.763857,-84.202504,http://www.mountainparkumc.org/,"4624 Redan Rd, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=16688238711567543490,(505) 296-9900
ChIJiWyxdSOp9YgRqdUeee-rGKw,30083,church,Graceview Church of Christ,33.7857455,-84.2027649,http://www.morningsidepc.org/,"4687 Rockbridge Rd SW # 12, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=12400850618982258089,(770) 482-1277
ChIJIZoYgT6p9YgRzE6Sc8LfVvY,30074,church,Grace Presbyterian Church,33.7776725,-84.2041035,http://www.higherlevelworship.org/,"650 Rowland Rd, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=17750621007583006412,(505) 266-4468
ChIJsepnZt6o9YgRoL1-g-DE8Bc,30088,church,Truth Tabernacle of Praise,33.8002322,-84.2047707,http://www.thehopeofatlanta.org/,"5705 Memorial Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=1725095125840739744,(770) 267-8278
ChIJX-084B-m9YgRjGP8JP80JoE,30084,church,St. John Apostolic Holiness Church,33.8388257,-84.2055228,http://atlantaprimitivebaptistchurch.org/,"1903 Clark Dr, Tucker, GA 30084, USA",https://maps.google.com/?cid=9306183950449533836,(404) 766-1673
ChIJP8SNZCKp9YgRPnfQ_-0BDlA,30083,church,Break Through Ministries,33.786688,-84.20601,http://www.peachtree-city.org/index.aspx?NID=865,"4600 Rockbridge Rd SW, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=5768550294418913086,(770) 879-2624
ChIJ7bbj-22e9YgR67qbDpI8Mmc,30005,church,Habakkuk Center Ministries,34.0698939,-84.2072866,http://www.stjamesumc.org/,"11877 Douglas Rd #102334, Alpharetta, GA 30005, USA",https://maps.google.com/?cid=7436072532750088939,(770) 205-5286
ChIJg6tYXwur9YgR8dp7FQ2pG0Y,30034,church,Ray of Hope Christian Church,33.7013926,-84.2083165,http://www.cherokeebaptistchurch.org/,"2778 Snapfinger Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=5051817280686250737,(770) 322-9454
ChIJkbCAcQur9YgR9D6RsJfaWBA,30034,church,Ray of Hope Christian Education,33.7012598,-84.2085402,http://www.allentempleame.org/,"2767 Snapfinger Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=1177931647594610420,(770) 365-0565
ChIJr1QKSMKr9YgRIEDaBPCPrps,30035,church,Deeper Life Bible Church,33.7349729,-84.208786,http://www.cornerstonebibch.org/,"5028 Covington Hwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=11218061982862819360,(770) 322-1495
ChIJm66DHJ-e9YgRP0CvVScWxMs,30005,place_of_worship,Sathyanarayana Swamy Temple,34.1022871,-84.209325,http://www.alpharettapres.com/,"225 Curie Dr #300, Alpharetta, GA 30005, USA",https://maps.google.com/?cid=14682885043331743807,(678) 447-3220
ChIJZ2-URfyo9YgRy_8DbdQpFDw,30072,church,Soul Factory,33.7994617,-84.2098606,http://www.umcclarkston.com/,"5567 Memorial Dr # A, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=4329131134148673483,(505) 254-2231
ChIJGY8syuao9YgRCpdVhCdoF7M,30083,church,God's True Worshippers Church,33.7993845,-84.2100246,https://allsaintsatlanta.org/,"5567 Memorial Dr, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=12904897776186660618,(770) 972-5905
ChIJlY4syuao9YgRglj_BYf-8Wg,30072,church,Day of Change Family Worship,33.7991677,-84.2102582,http://mountmoriahnow.org/,"5567 Memorial Dr # E, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=7562105105206433922,(505) 256-1682
ChIJZzfPOOGo9YgRDSDj-Bkuk-k,30083,church,Christian Mission of Atlanta,33.7993816,-84.2106455,http://www.cathedralofchristtheking.org/,"5561 Memorial Dr # L, Stone Mountain, GA 30083, USA",https://maps.google.com/?cid=16830846921498370061,(770) 923-0449
ChIJUds27Tum9YgRR4iBL6XoWjQ,30084,church,Tucker Christian Church,33.8545339,-84.2125791,http://www.peachtree-city.org/index.aspx?NID=865,"4291 Lynburn Dr, Tucker, GA 30084, USA",https://maps.google.com/?cid=3772583434040477767,(770) 465-6220
ChIJP8we4zum9YgRXNxzdeqn80w,30084,church,First United Methodist Church of Tucker,33.8559038,-84.2129187,http://www.vhchurch.org/,"5095 Lavista Rd, Tucker, GA 30084, USA",https://maps.google.com/?cid=5544960191657925724,(404) 586-9793
ChIJ43egSROf9YgR-WM5FD3cay4,30022,church,Atlanta Chinese Christian Church,34.0400412,-84.2132094,http://www.mountpisgah.org/,"5055 E Morton Rd, Alpharetta, GA 30022, USA",https://maps.google.com/?cid=3345009303143146489,(770) 777-4009
ChIJCY9dL8er9YgRqTq5qaf60tY,30035,church,Word Church International,33.7303198,-84.2134203,http://www.berean-baptist.org/,"2030 Wesley Chapel Rd, Decatur, GA 30035, USA",https://maps.google.com/?cid=15479710467239787177,(201) 612-8800
ChIJTV4Zlz2r9YgRqj-24VIYnH0,30034,church,One Accord Community Church,33.6825014,-84.2141656,http://holyfellowship.org/,"5285 Flat Shoals Pkwy, Decatur, GA 30034, USA",https://maps.google.com/?cid=9051136095361056682,(770) 981-3315
ChIJ555X0Tum9YgRJrt2cNnpFyQ,30084,church,First Baptist Church of Tucker,33.8553894,-84.2144254,http://shearithisrael.com/,"5073 Lavista Rd, Tucker, GA 30084, USA",https://maps.google.com/?cid=2600804429933755174,(404) 523-0684
